DPSA1,FNSA3,FPSA1,MW,nCl,FPSA3,nH,MOMI-X,MOMI-Y,MOMI-Z,FilterItLogS,SLogP,label
58.8326557713,-0.0857785899,0.5973111623,137.058911844,0,0.0578663147,7,743.3700327991,619.5934127044,140.8308739274,-1.0307291481,-0.3149,0
125.8318366603,-0.1052951747,0.5826886594,534.110372424,0,0.0536730515,22,18120.5066149732,17353.3642298292,1631.0611504754,-1.0369050527,-1.4422,1
-88.1189728518,-0.14437326,0.4225770368,414.055542916,0,0.031173917,18,5471.0135067742,4206.9169767072,1975.6834543162,-1.0540437087,0.5221,1
108.5531390124,-0.1265618729,0.6253422999,266.101504928,0,0.0721839563,14,2621.4366936193,2081.2208178822,713.7349277517,-1.0637494815,-2.0218,1
-144.2664122827,-0.1057830738,0.3839276707,440.014363864,0,0.0382890624,12,10829.9555400473,9962.6194213106,1177.3260583444,-1.0887254834,-0.9445,0
129.3959123164,-0.0807578146,0.6720331253,192.089877624,0,0.0448124884,12,1355.2923065291,1245.8118329397,321.8523046849,-1.1078262212,0.3457,1
-59.9259108407,-0.1194060021,0.4482633064,414.055542916,0,0.0374866302,18,6508.575812786,6146.3801384478,1147.852094496,-1.1115137087,0.2472,0
347.6801297692,-0.0943662463,0.6776450054,784.460906856,0,0.0469496599,68,24584.8363606761,23167.7231294638,6781.8354178835,-1.1128058587,0.7241,0
162.0340270474,-0.0836247489,0.65993267,325.146012596,0,0.0359490036,23,3598.2032847781,3416.9531093658,958.8718587735,-1.1153157583,1.4062,0
-27.720474539,-0.1518889166,0.4691555421,326.100167536,0,0.0333441576,18,2289.0809131214,1950.2662352723,1245.2343144358,-1.1198157939,-0.7438,1
139.3868905732,-0.1015446724,0.6083748365,399.182792028,0,0.0429562557,29,8294.5459744093,7420.3426356318,1459.7762389425,-1.1210971898,-0.4258,0
168.2191216549,-0.1083602234,0.678237396,270.132805056,0,0.0458961764,18,3241.9538123316,2837.7662529792,689.4835405609,-1.1228821646,-0.20718,1
5.2750649405,-0.1247431373,0.5046241967,363.088891644,0,0.048386183,17,6426.8803507932,5790.7276938043,1047.4610897289,-1.1245343953,0.1505,0
105.3184426303,-0.1137564994,0.6259752204,225.086189212,0,0.0743140056,11,2489.7427375184,2122.5503057932,408.1896944837,-1.1256087513,-1.3318,0
136.7252288031,-0.0964942476,0.6220133504,340.199821996,0,0.0363340238,28,4422.7260960311,3909.2499932909,1260.334264461,-1.1392696748,1.4621,1
24.0035808035,-0.0713907733,0.5316192518,195.057866288,0,0.055967321,9,2049.9660636769,1827.7103988435,223.7934141743,-1.1539836375,-0.1691,0
55.3892693872,-0.0737974341,0.6006910088,124.038510748,0,0.0518698909,4,615.4213632504,523.7673595914,91.6571186169,-1.1577724233,0.5699,0
-35.0594134438,-0.1411496859,0.4672745442,378.088557296,0,0.0390759778,18,4635.950619127,3839.5499846172,1472.5031711694,-1.1654763658,0.4865,0
138.0222038651,-0.3298193238,0.5891304667,356.044295668,2,0.0696337503,14,13591.6946222777,11648.8018905972,5025.131833234,-1.1657353391,-4.4158,0
145.9634086972,-0.0828178073,0.6795051277,236.090940244,0,0.0678375455,12,1979.5922150283,1747.4216925778,450.9529283597,-1.1709053984,-0.2105,0
26.8707437852,-0.116596128,0.5217536795,389.104541708,0,0.0456161319,19,7438.7665894525,6699.9407764021,1253.2062833641,-1.1941243554,0.7067,0
51.8154486483,-0.108729148,0.5427482587,397.05146058,0,0.0523203363,15,7306.2356968988,6985.5983166835,1179.8518987695,-1.1962179869,-0.1657,0
191.7224746248,-0.0633268938,0.6552411734,424.179870836,1,0.0308945099,33,6351.4797949482,5173.8903697253,1854.6636709526,-1.1981214778,0.3895,0
136.9315650688,-0.0866913076,0.6246381414,357.168856216,0,0.0468167859,23,3998.0278991758,3092.7589857886,1595.174810584,-1.2042795476,0.63458,0
105.735088121,-0.0408437972,0.7230252196,82.053098192,0,0.0504736149,6,200.4839018427,148.115810212,55.5455363357,-1.2046095732,0.71812,1
-40.8976405784,-0.1069893381,0.4707200893,496.064645356,0,0.0471753401,18,11646.1075244108,10355.6812576437,2641.6539159796,-1.2201591126,-1.2906,0
66.0394953756,-0.1231407731,0.5964783344,153.078978592,0,0.0653860082,11,1064.9690933625,923.8512411911,194.5786559351,-1.2274128897,0.599,0
63.3622751015,-0.1147439226,0.5471200253,455.056939884,0,0.0487130805,17,8894.183804157,8289.3594408999,2029.5778490681,-1.2358350627,-0.6225,0
2.2302407152,-0.1144751026,0.5031542181,180.042258736,0,0.0412358752,8,1142.9701309944,728.3359031594,465.7139180103,-1.2408516193,1.3101,0
-25.3490290668,-0.1068365543,0.4762232238,297.084224012,0,0.0489956776,16,4970.8167187401,4539.9904487931,760.7945019315,-1.2413852298,0.4488,0
457.913710871,-0.0543614361,0.7282214461,842.514005048,0,0.0362733427,74,21881.6991989436,19422.0128929283,7749.8535849727,-1.2546694582,2.3251,1
117.6060374571,-0.106528464,0.6357679089,253.11748934,0,0.0691527099,15,2418.1957374163,2021.5673004071,646.5772257885,-1.2606841745,-1.3073,0
26.9196161999,-0.1234569664,0.5292925013,268.117154992,0,0.0431358623,16,3003.9083244286,2694.1182939424,679.5818786774,-1.2719128117,-2.7083,0
-85.2605399579,-0.1517408211,0.4022673164,282.057589428,0,0.047373705,9,2842.254932287,2695.3124575857,749.7794083411,-1.2814206568,-0.1693,1
-21.5068946831,-0.1342488093,0.4596101737,129.033839968,0,0.0699376322,4,515.7254573781,354.7999506336,161.5408216441,-1.2901910162,-0.5088,1
187.5960912485,-0.0649535573,0.6893680074,315.19467704,0,0.0341057134,25,2824.1772193464,2555.7180741138,1111.3755858987,-1.3223426485,1.15798,1
25.2562353185,-0.1013823383,0.5165213973,539.11445476,0,0.0369522161,25,13217.3084814729,10944.3937625217,3492.7232265905,-1.3318674171,-0.2338,0
140.3487066174,-0.0860052087,0.7004884515,171.125928784,0,0.0402577701,17,939.4223026276,777.5368361277,347.7877301934,-1.3548838854,1.3703,1
208.7096715599,-0.0881645191,0.6516268052,424.246103492,0,0.03839033,36,8224.7815693538,6814.4214757472,2776.815083541,-1.3559518692,2.4404,0
32.7429259316,-0.1387484402,0.526976423,444.153265728,0,0.0494794799,24,6841.2386354075,5850.9447132824,1955.9850461868,-1.3686362073,-0.2144,1
143.2881274592,-0.1462722946,0.7163357357,161.10519334,0,0.0620229259,15,752.5852053896,608.8610529405,343.7688624148,-1.3697396266,-1.8065,1
88.9926967206,-0.0824448964,0.6105886385,193.085126592,0,0.0453785919,11,2099.9027114661,1931.5072688554,213.3888545779,-1.3764060805,1.9451,0
198.4981979924,-0.082287421,0.6945567981,284.173607248,0,0.0401702208,24,2420.0590186837,2175.5040599665,1293.9729408734,-1.3783698077,0.8069,0
39.0108305124,-0.0839329106,0.5259461142,511.051477644,0,0.0542158379,17,15979.2404622545,15340.8703263074,1589.5253461474,-1.3810137176,-0.8698,0
170.4357338069,-0.1216170067,0.5860612666,822.403785904,0,0.0494722198,62,20446.2355507593,19448.9150744302,9051.8305392436,-1.3866914715,2.2456,1
128.7802555348,-0.1322319754,0.562348284,822.403785904,0,0.0450064025,62,32890.4458488417,29559.3565975934,6474.9502287001,-1.3866914715,2.2456,1
35.0651157541,-0.1058576397,0.5487716602,200.059720368,0,0.0499208487,9,1404.2293652889,1117.0388001909,376.2441645408,-1.3934974652,-0.0153,1
199.7216305335,-0.0461325249,0.7693253317,145.146664228,0,0.0373457452,19,1115.0666055473,1067.0958020669,173.4846465911,-1.3965416443,1.2748,0
126.6829845723,-0.0812457756,0.6716875104,157.13274548,0,0.057038249,15,1144.6613827559,954.9026142584,293.5446791194,-1.3992560821,-0.20606,1
-53.5435687081,-0.1374884668,0.4366576872,238.033819292,0,0.0563837218,6,3339.7385413485,3086.6561011969,282.16881784,-1.4119056576,0.0735,0
401.2391212882,-0.0835200933,0.6997877223,780.429606728,0,0.0424842487,64,29392.1357082137,25105.0197985736,7213.9380091556,-1.4260452398,2.2181,1
112.6632618198,-0.1015569234,0.6255899462,222.103813436,0,0.0506775572,18,2446.0668561278,2125.8465869856,496.0099453383,-1.4320945067,0.63527,0
183.685739319,-0.0665040669,0.6711438279,303.147058152,0,0.0414233769,21,4290.9103235988,4008.0265590757,796.4612292119,-1.4390869205,0.9181,1
11.6848500402,-0.1300580282,0.507614604,554.046057916,0,0.0544841697,18,15386.9511824556,14263.0646438451,2683.0939354973,-1.4511863843,-1.199,1
9.236077141,-0.1032765123,0.5084759638,349.109627088,0,0.0393152717,19,4901.857655994,4817.9681863361,967.9387748573,-1.4539521029,0.3181,0
-7.248968411,-0.1173498546,0.4941951622,427.050791884,0,0.0479532148,17,8155.7285103927,6947.7400124856,1734.5135038041,-1.4762817208,0.0986,0
-230.1240689549,-0.1320491736,0.3639179484,774.94831315,2,0.0387757495,25,21831.3370110596,19144.9281046318,5774.4853605255,-1.4921502531,2.8505,0
-22.3393420067,-0.1384819693,0.4818627708,464.098643312,1,0.0528410292,21,7936.1667246296,6676.9066623264,2120.6089370242,-1.5088450735,0.2649,1
17.1352596069,-0.1072135398,0.5130631911,434.137238804,0,0.0534217361,22,7217.1298154766,5842.5750100756,2611.1946369604,-1.5291784479,-0.44793,0
-48.6556981792,-0.0915133202,0.4636909946,462.078009676,0,0.0419245306,18,9973.1667157712,9062.5488971468,1939.2870375247,-1.5437691068,-0.2256,0
106.540529793,-0.1108129773,0.6238537821,211.120843404,0,0.0526177687,17,1903.8988242466,1805.2673547787,502.4041232423,-1.5531955128,1.1292,0
133.7371980834,-0.1133508978,0.6525862614,211.120843404,0,0.0564926232,17,2244.6011685477,2077.7988753698,464.873064441,-1.5531955128,1.1292,1
-46.277072275,-0.1431685468,0.4119429848,130.017855556,0,0.0668403252,3,513.9438462131,357.1437326811,156.8478223335,-1.5573625195,-0.7977,0
21.5714954643,-0.1000960477,0.5193549506,347.093977024,0,0.0411682709,17,5628.5236066996,5087.542426782,945.6545195469,-1.5591625121,0.4449,0
8.1413196135,-0.1234708,0.5106405439,219.04106886,1,0.0436256323,10,1807.5389201878,1372.6999604597,561.172301909,-1.5597604073,0.69942,1
229.258043463,-0.0211527064,0.8592179108,151.136099544,0,0.0345258774,17,430.5440900319,429.6775563976,302.4388416909,-1.568981034,1.9139,1
35.2917526571,-0.1378292797,0.5431528585,220.084792244,0,0.0602431044,12,2179.6773232563,1797.2521224619,525.0930733066,-1.5786879846,0.8279,1
74.0072909134,-0.0812051167,0.5924943586,207.089543276,0,0.0423423647,13,1663.6386155299,1403.4928888646,429.3327362759,-1.58030428,1.31252,0
4.1145797883,-0.136597242,0.5038784157,408.142032348,0,0.0290747598,24,3986.0811139573,3403.9343400245,1627.2085745657,-1.5856094629,-0.3403,1
60.3049341615,-0.0951951714,0.5909547822,151.063328528,0,0.050660569,9,1060.5133026767,921.7342501964,142.0418674863,-1.586460011,1.3506,0
-91.4889676492,-0.117388373,0.4358473591,546.060308924,0,0.0474379251,17,15117.7701511568,13380.8667938205,2746.1526394203,-1.6043262877,0.3632,1
51.4173830479,-0.1084082478,0.5371546008,475.14132114,0,0.0501585032,25,9613.772497201,7767.7311854042,2906.3161951357,-1.6111749335,0.9407,1
49.7918010817,-0.0946791414,0.5471854179,386.070395966,0,0.0621895452,13,3636.9379348363,2869.0109942831,2289.6508629475,-1.611248061,0.8528,0
85.4904135863,-0.0808240512,0.5942550891,246.023180168,0,0.0276430289,14,3554.6035970779,3458.3847900466,334.2599410671,-1.6114552764,-0.281,1
-138.4567495509,-0.1024703922,0.3925330304,454.030013928,0,0.032018332,14,10194.9048801422,9930.8655535738,1505.4649952317,-1.6133338962,-0.63608,0
180.9219644799,-0.064705703,0.7055663323,212.15247788,0,0.0333604134,20,1587.167225233,1509.7761294007,668.2807331726,-1.6179521223,0.8989,1
138.1395049859,-0.1050787252,0.651025358,237.117238392,0,0.0689966081,16,2598.3154070527,2300.4985021657,568.6507977198,-1.6239827777,-0.8347,1
230.8997707081,-0.0497673696,0.7259873701,326.199428072,0,0.0377134403,26,3145.3473834402,3069.0316626986,860.0892480881,-1.6477046959,1.5545,1
-27.8385013234,-0.0911166428,0.4802163683,471.045329644,0,0.0392421515,17,9526.0351714893,7527.756041134,3250.9497745224,-1.6540097504,-0.72832,0
130.7067784784,-0.0749197229,0.6853901112,144.115029752,0,0.0264851558,16,791.1455213499,691.438090039,269.8013459361,-1.6722442259,2.2874,1
-124.6535149806,-0.1720514598,0.3751315301,302.05388604,0,0.0580097788,10,6081.1631305204,5492.7778173926,598.4496561288,-1.6890719077,2.9096,0
29.4329365371,-0.0876910856,0.5388208616,206.043521688,0,0.0320770247,14,1516.7715252564,1342.2756834552,437.0946397049,-1.6998502445,2.7851,0
52.4606631953,-0.0910141356,0.5651764205,206.043521688,0,0.0332996758,14,2231.9602053517,2141.9472286859,275.4437929323,-1.6998502445,2.7851,0
182.1084397971,-0.0853816033,0.6552803732,384.178417856,0,0.026345501,28,5708.5292226052,4801.8613036588,1404.9541055877,-1.7257148447,2.6024,0
33.7521082451,-0.1041015941,0.5612842279,136.038510748,0,0.0740809976,4,539.9343285719,332.9797945154,206.9560254496,-1.7394295044,-0.3538,0
71.0490618136,-0.1154234849,0.5458436049,493.163119204,0,0.0466547685,27,11444.250345891,8344.0855594254,4510.616790842,-1.7401268396,-1.3554,0
12.3799215151,-0.083108324,0.5198685535,167.02656616,0,0.0755556466,5,875.8628964815,452.1854058244,424.0148701905,-1.7591202161,0.59769,1
143.2129974263,-0.0835165008,0.6593912813,285.136493468,0,0.0474393907,19,2189.5847204704,1476.1654784146,1088.6004808138,-1.7645717188,1.1981,0
199.3586295811,-0.0673912619,0.6912930555,286.154209196,0,0.0577760194,18,3898.7426912682,3465.806935069,783.8559192648,-1.7656759656,1.0923,0
225.8283249735,-0.0878283749,0.6588300225,374.20932406,0,0.0391664258,30,7160.6965631767,5954.2518040819,2842.5890708136,-1.7698175181,2.2249,0
203.4649487997,-0.0533588456,0.7623223475,179.107515446,0,0.0415826535,18,1203.2518817561,1119.3985263749,315.4830084016,-1.7783324504,1.4057,0
198.9111281441,-0.0442287126,0.7549289551,180.126263132,0,0.0395536099,16,1217.9000072199,1022.41629757,377.9671899681,-1.7817869325,1.1508,1
179.9794793092,-0.1078454266,0.6380193355,457.184900204,0,0.0542507912,27,8244.7678457308,6991.1358436878,2157.0966953138,-1.8167900884,0.1866,1
68.0107378336,-0.0902872791,0.5377252987,645.142400824,0,0.0477970758,27,17727.5412260987,15282.4142632304,6449.6435087426,-1.8202271799,-1.112,0
46.4341964013,-0.1021888052,0.5338684607,461.136904456,0,0.0425784526,23,7974.3266094271,6337.0046801956,2942.8352679171,-1.8229757193,0.0942,0
110.3406184575,-0.0930535144,0.5881097176,389.195070964,0,0.0459548768,27,6579.9010823965,6271.3987507496,1567.4334638365,-1.8264442713,1.117,1
16.8738299339,-0.10729917,0.5212486447,193.073893212,0,0.0493543672,11,2136.6406749689,1999.4882990833,217.7365669932,-1.8274411608,0.8911,0
133.2165956202,-0.1408250662,0.5833898241,608.175457716,0,0.0643385228,28,14887.5593304087,10897.8954197534,5051.9406318296,-1.8305395326,-0.7336,1
231.7122612979,-0.0504412711,0.7816706167,210.111675688,0,0.0488960232,14,1632.1790198846,1058.9284881814,629.6784944835,-1.8328685176,-0.3778,0
-47.7388604989,-0.1534232205,0.4522940441,331.055283008,0,0.0551613729,9,4230.179159117,3051.6924140908,1415.9073281758,-1.8490693945,-0.1317,0
39.8210644653,-0.109442108,0.5332875185,348.168521868,0,0.0321415475,24,5808.3407793697,5222.6551451129,1549.6005437183,-1.8589904447,1.1261,1
102.0593140968,-0.1075365124,0.5810339499,358.156242932,0,0.0455943343,26,6793.4476607171,5075.5078305318,2088.8166328953,-1.8599569076,1.4326,0
-17.8683632812,-0.0804858387,0.4788356449,238.05897142,0,0.0395618357,10,2161.6995680416,2092.4526463058,568.1380107238,-1.8728900316,0.687,0
126.3001387346,-0.0394753346,0.6650750657,188.094963004,0,0.0369038652,12,1314.2634852627,1041.4817354665,357.2569158169,-1.8767550578,1.48442,1
-23.0030376239,-0.1154470521,0.4811660624,396.044978232,0,0.0385107736,16,6104.4871354932,5286.5504625252,2286.4065307714,-1.903126588,0.5923,0
160.2315675151,-0.0550508046,0.7197539431,176.094963004,0,0.0367737131,12,1134.9023093603,1075.9834758406,260.3568346919,-1.9072488761,1.3749,1
2.1994322125,-0.105607488,0.5019504818,350.093642676,0,0.0388101648,18,6097.8394717558,5829.4943097964,871.4825817114,-1.9089393697,0.6971,0
60.7807640129,-0.1100568874,0.5358393194,570.153282792,0,0.048310257,26,15131.3518066005,11948.5025829743,5804.6842697992,-1.9270526792,1.1393,0
32.2144547375,-0.0965115061,0.5281331145,364.10929274,0,0.033931302,20,4726.8899608978,4136.8439056054,1451.1285888114,-1.9299482493,1.0856,0
-22.4974381093,-0.1080155621,0.4784001066,337.04493572,0,0.0502589213,15,5219.4875829125,4009.6838013125,1432.9726370983,-1.93446276,-0.15786,0
167.0105403908,-0.1320626806,0.7506541234,146.105527688,0,0.0554012973,14,803.0400583465,740.5181764532,182.1982375786,-1.9369260093,-1.6628,1
121.3244218513,-0.0804684465,0.6505809657,181.11027872,0,0.0520315998,15,1720.8020973099,1587.8613228006,295.5381438656,-1.9380815817,1.0351,0
150.9315439685,-0.1047304122,0.6641012705,225.136493468,0,0.0563980331,19,2556.3248116347,2358.0959992104,526.4028822683,-1.9413051057,1.5193,1
24.4563954159,-0.067821824,0.5419306536,152.015667128,0,0.0681113499,4,688.2702781656,425.5533715149,262.7169202809,-1.9567112906,1.01549,0
107.0218672644,-0.069830672,0.6272526588,191.094628656,0,0.0470969424,13,2271.896376903,2174.0720819787,261.6723360335,-1.9679368668,0.8083,0
7.6469605109,-0.0791479896,0.5093950964,211.059305768,0,0.038654096,9,2170.0372947128,2092.0882696143,418.0613367134,-1.9839858591,0.0197,1
7.440321148,-0.1319277221,0.5070479736,305.10117058,0,0.0437372662,15,4401.9985142086,4220.3342035741,872.360083382,-1.9843886991,1.78138,0
1.6337247875,-0.1118647315,0.5012459847,462.078009676,0,0.0581781084,18,7698.5029932492,6950.284277306,2295.9730068873,-1.9953791068,0.041,0
-65.4459106178,-0.1140755872,0.4550313787,519.099473392,0,0.0445671374,21,14035.9075948353,12982.4045944673,2182.1856907939,-2.0003665938,-0.7102,1
61.5950296763,-0.0976709765,0.5412786143,517.163119204,0,0.0388589694,27,10219.593267513,6947.2519894023,4781.0492155521,-2.0055209183,-0.2403,0
370.2530305074,-0.0943489094,0.6734328451,822.440171412,0,0.0402445547,66,34555.6851683025,32011.5923430165,5707.6197858568,-2.0093609902,2.7889,1
171.5861825785,-0.0297903042,0.7456966467,162.115698448,0,0.0341695502,14,844.9768618442,768.6459609162,274.3108184186,-2.0108291941,1.8483,0
202.7143431604,-0.0580696771,0.716371806,249.172878976,0,0.0460324521,23,2095.2477023628,1834.7909982871,869.5910300185,-2.0126632709,2.546,1
334.2938526365,-0.0690585918,0.7076840428,687.419376392,0,0.0358960254,61,11376.2663165955,8335.9844743346,7128.6831802523,-2.0250822823,1.9085,0
-39.8066886061,-0.0804301957,0.4490632251,213.007181888,2,0.0293481582,9,2313.7561684013,2091.7081516554,309.9107724312,-2.0274982096,1.157,0
-1.161817748,-0.1264558629,0.499234496,532.0722556,0,0.0508318164,20,15320.3919248362,15191.0298056278,2044.473033311,-2.0410022623,-1.894,0
226.4809797854,-0.0780715301,0.6646021655,360.230059504,0,0.0405918275,32,8010.4789962057,6953.3364044271,1711.6455898001,-2.0466388016,3.5413,0
83.3875108642,-0.0816016028,0.6031167808,193.11027872,0,0.0400030911,15,1754.7226104036,1682.5487221235,311.2145556134,-2.0551452686,1.51202,1
15.0678664688,-0.1318071615,0.5119167808,546.099139044,0,0.0469699774,22,7424.3853700371,5162.5654754901,4031.1505530215,-2.0581292643,-1.2992,0
246.8116329263,-0.0337169962,0.8066566783,202.0974884241,0,0.068992533,12,1622.614205216,1272.8047051175,422.2338724855,-2.0622260697,0.9491,1
240.8377089006,-0.0595655597,0.7351099113,278.137890436,0,0.043402521,18,4220.018497444,3709.2423553239,693.9558597955,-2.0810876735,0.193,0
29.0899554945,-0.0834446856,0.5185187919,525.103513216,0,0.0453575422,23,17391.9345821582,16339.2610208973,2488.9875364583,-2.0813585795,-0.6532,0
117.1432053922,-0.0349852481,0.6745835576,135.104799416,0,0.0399907928,13,754.1509848502,713.705765588,159.8112565997,-2.0895856079,1.5763,1
100.7223569832,-0.0573105186,0.5952550459,315.075085018,1,0.0295882948,19,4074.1571598862,3784.0558958544,793.2153753528,-2.0950810903,2.5303,0
